timestamp,pid,name,cmdline,cpu_pct,mem_pct,rss_mb,io_read_kbps,io_write_kbps,biopattern_COUNT,biopattern_KBYTES,biopattern_RND(%),biopattern_SEQ(%),tcpstates_NEWSTATE,bindsnoop_PROT_TCP,bindsnoop_PROT_UDP,pidpersec_PID/s,cachestat_HITS,cachestat_BUFFERS(MB),cachestat_CACHED(MB)
1758273238,4911,code,/proc/self/exe --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --no-sandbox --crashpad-handler-pid=3414 --enable-crash-reporter=406b6f7c-6c33-40e0-974c-ff7e2e416e18 no_channel --user-data-dir=/home/admin1/.config/Code --standard-schemes=vscode-webview vscode-file --secure-schemes=vscode-webview vscode-file --cors-schemes=vscode-webview vscode-file --fetch-schemes=vscode-webview vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3 i 7176041439961791311 13956142076047266361 262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports EarlyEstablishGpuChannel EstablishGpuChannelAsync --disable-features=CalculateNativeWinOcclusion FontationsLinuxSystemFonts ScreenAIOCREnabled SpareRendererForSitePerProcess --variations-seed-version,0.0,0.703,27.199,0.0,0.0,21.991,0.0,-1.0,-1.0,-1,0,0,0.0,-1,38.242,820.574
1758273238,3527,code,/snap/code/206/usr/share/code/code --type=zygote --no-sandbox,0.0,14.527,562.004,44.623,0.0,4.462,44.623,-1.0,-1.0,-1,0,0,0.0,-1,37.949,818.68
1758273238,4912,code,/proc/self/exe --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --no-sandbox --dns-result-order=ipv4first --experimental-network-inspection --inspect-port=0 --crashpad-handler-pid=3414 --enable-crash-reporter=406b6f7c-6c33-40e0-974c-ff7e2e416e18 no_channel --user-data-dir=/home/admin1/.config/Code --standard-schemes=vscode-webview vscode-file --secure-schemes=vscode-webview vscode-file --cors-schemes=vscode-webview vscode-file --fetch-schemes=vscode-webview vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3 i 7176041439961791311 13956142076047266361 262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports EarlyEstablishGpuChannel EstablishGpuChannelAsync --disable-features=CalculateNativeWinOcclusion FontationsLinuxSystemFonts ScreenAIOCREnabled SpareRendererForSitePerProcess --variations-seed-version,0.0,8.96,346.633,0.0,0.0,0.0,0.0,-1.0,-1.0,11,1,0,0.0,-1,37.949,818.68
1758273238,3397,code,/snap/code/206/usr/share/code/code --no-sandbox --force-user-env,0.0,3.33,128.824,14.981,1.248,4.681,16.229,-1.0,-1.0,-1,0,0,0.0,-1,37.949,818.68
1758273238,26564,python3,python3 collect_proc_features.py --interval 1 --topn 100 --out proc_features.csv,45.5,0.375,14.5,0.0,8.271,15412.185,8.271,-1.0,-1.0,-1,0,0,0.0,-1,37.949,818.68
1758273239,3527,code,/snap/code/206/usr/share/code/code --type=zygote --no-sandbox,0.0,14.554,563.051,20.077,0.0,6.692,20.077,-1.0,-1.0,-1,0,0,0.0,-1,37.152,813.051
1758273239,4912,code,/proc/self/exe --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --no-sandbox --dns-result-order=ipv4first --experimental-network-inspection --inspect-port=0 --crashpad-handler-pid=3414 --enable-crash-reporter=406b6f7c-6c33-40e0-974c-ff7e2e416e18 no_channel --user-data-dir=/home/admin1/.config/Code --standard-schemes=vscode-webview vscode-file --secure-schemes=vscode-webview vscode-file --cors-schemes=vscode-webview vscode-file --fetch-schemes=vscode-webview vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3 i 7176041439961791311 13956142076047266361 262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports EarlyEstablishGpuChannel EstablishGpuChannelAsync --disable-features=CalculateNativeWinOcclusion FontationsLinuxSystemFonts ScreenAIOCREnabled SpareRendererForSitePerProcess --variations-seed-version,0.0,9.106,352.258,0.0,0.0,0.0,0.0,-1.0,-1.0,11,1,0,0.0,-1,37.152,813.051
1758273239,3592,code,/proc/self/exe --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --no-sandbox --crashpad-handler-pid=3414 --enable-crash-reporter=406b6f7c-6c33-40e0-974c-ff7e2e416e18 no_channel --user-data-dir=/home/admin1/.config/Code --standard-schemes=vscode-webview vscode-file --secure-schemes=vscode-webview vscode-file --cors-schemes=vscode-webview vscode-file --fetch-schemes=vscode-webview vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3 i 7176041439961791311 13956142076047266361 262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports EarlyEstablishGpuChannel EstablishGpuChannelAsync --disable-features=CalculateNativeWinOcclusion FontationsLinuxSystemFonts ScreenAIOCREnabled SpareRendererForSitePerProcess --variations-seed-version,0.0,1.294,50.074,0.0,0.0,0.0,0.0,-1.0,-1.0,-1,0,0,0.0,-1,37.152,813.051
1758273239,26564,python3,python3 collect_proc_features.py --interval 1 --topn 100 --out proc_features.csv,40.9,0.375,14.5,0.0,0.0,5662.778,0.0,-1.0,-1.0,-1,0,0,0.0,-1,37.152,813.051
1758273240,3527,code,/snap/code/206/usr/share/code/code --type=zygote --no-sandbox,0.0,14.628,565.895,58.279,0.0,0.0,58.279,-1.0,-1.0,-1,0,0,0.0,-1,37.152,813.629
1758273240,4912,code,/proc/self/exe --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --no-sandbox --dns-result-order=ipv4first --experimental-network-inspection --inspect-port=0 --crashpad-handler-pid=3414 --enable-crash-reporter=406b6f7c-6c33-40e0-974c-ff7e2e416e18 no_channel --user-data-dir=/home/admin1/.config/Code --standard-schemes=vscode-webview vscode-file --secure-schemes=vscode-webview vscode-file --cors-schemes=vscode-webview vscode-file --fetch-schemes=vscode-webview vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3 i 7176041439961791311 13956142076047266361 262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports EarlyEstablishGpuChannel EstablishGpuChannelAsync --disable-features=CalculateNativeWinOcclusion FontationsLinuxSystemFonts ScreenAIOCREnabled SpareRendererForSitePerProcess --variations-seed-version,0.0,9.167,354.633,0.0,0.0,2.238,0.0,-1.0,-1.0,11,1,0,0.0,-1,37.152,813.629
1758273240,26564,python3,python3 collect_proc_features.py --interval 1 --topn 100 --out proc_features.csv,61.4,0.375,14.5,0.0,4.566,7006.52,4.566,-1.0,-1.0,-1,0,0,0.0,-1,37.152,813.629
1758273241,3527,code,/snap/code/206/usr/share/code/code --type=zygote --no-sandbox,0.0,14.634,566.145,81.356,0.0,0.0,81.356,-1.0,-1.0,-1,0,0,0.0,-1,37.156,813.863
1758273241,2042,gnome-shell,/usr/bin/gnome-shell,0.0,4.769,184.496,0.0,0.0,40.243,0.0,-1.0,-1.0,-1,0,0,0.0,-1,37.156,813.863
1758273241,4912,code,/proc/self/exe --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --no-sandbox --dns-result-order=ipv4first --experimental-network-inspection --inspect-port=0 --crashpad-handler-pid=3414 --enable-crash-reporter=406b6f7c-6c33-40e0-974c-ff7e2e416e18 no_channel --user-data-dir=/home/admin1/.config/Code --standard-schemes=vscode-webview vscode-file --secure-schemes=vscode-webview vscode-file --cors-schemes=vscode-webview vscode-file --fetch-schemes=vscode-webview vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3 i 7176041439961791311 13956142076047266361 262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports EarlyEstablishGpuChannel EstablishGpuChannelAsync --disable-features=CalculateNativeWinOcclusion FontationsLinuxSystemFonts ScreenAIOCREnabled SpareRendererForSitePerProcess --variations-seed-version,0.0,9.177,355.008,0.0,0.0,0.0,0.0,-1.0,-1.0,11,1,0,0.0,-1,37.156,813.863
1758273242,3397,code,/snap/code/206/usr/share/code/code --no-sandbox --force-user-env,0.0,3.336,129.074,132.948,0.0,1.944,132.948,-1.0,-1.0,-1,0,0,0.0,-1,37.156,814.035
1758273242,3527,code,/snap/code/206/usr/share/code/code --type=zygote --no-sandbox,0.0,14.638,566.27,7.345,0.0,0.0,7.345,-1.0,-1.0,-1,0,0,0.0,-1,37.156,814.035
1758273242,4912,code,/proc/self/exe --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --no-sandbox --dns-result-order=ipv4first --experimental-network-inspection --inspect-port=0 --crashpad-handler-pid=3414 --enable-crash-reporter=406b6f7c-6c33-40e0-974c-ff7e2e416e18 no_channel --user-data-dir=/home/admin1/.config/Code --standard-schemes=vscode-webview vscode-file --secure-schemes=vscode-webview vscode-file --cors-schemes=vscode-webview vscode-file --fetch-schemes=vscode-webview vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3 i 7176041439961791311 13956142076047266361 262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports EarlyEstablishGpuChannel EstablishGpuChannelAsync --disable-features=CalculateNativeWinOcclusion FontationsLinuxSystemFonts ScreenAIOCREnabled SpareRendererForSitePerProcess --variations-seed-version,57.0,9.177,355.008,0.0,0.0,0.0,0.0,-1.0,-1.0,11,1,0,0.0,-1,37.156,814.035
1758273242,3510,code,/proc/self/exe --type=gpu-process --disable-gpu-sandbox --no-sandbox --crashpad-handler-pid=3414 --enable-crash-reporter=406b6f7c-6c33-40e0-974c-ff7e2e416e18 no_channel --user-data-dir=/home/admin1/.config/Code --gpu-preferences=UAAAAAAAAAAgAAAEAAAAAAAAAAAAAAAAAABgAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAQAAABAAAAAAAAAAEAAAAAAAAAAIAAAAAAAAAAgAAAAAAAAA --use-gl=angle --use-angle=swiftshader-webgl --shared-files --field-trial-handle=3 i 7176041439961791311 13956142076047266361 262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports EarlyEstablishGpuChannel EstablishGpuChannelAsync --disable-features=CalculateNativeWinOcclusion FontationsLinuxSystemFonts ScreenAIOCREnabled SpareRendererForSitePerProcess --variations-seed-version,0.0,2.837,109.746,0.0,0.0,0.52,0.0,-1.0,-1.0,-1,0,0,0.0,-1,37.156,814.035
1758273242,3592,code,/proc/self/exe --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --no-sandbox --crashpad-handler-pid=3414 --enable-crash-reporter=406b6f7c-6c33-40e0-974c-ff7e2e416e18 no_channel --user-data-dir=/home/admin1/.config/Code --standard-schemes=vscode-webview vscode-file --secure-schemes=vscode-webview vscode-file --cors-schemes=vscode-webview vscode-file --fetch-schemes=vscode-webview vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3 i 7176041439961791311 13956142076047266361 262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports EarlyEstablishGpuChannel EstablishGpuChannelAsync --disable-features=CalculateNativeWinOcclusion FontationsLinuxSystemFonts ScreenAIOCREnabled SpareRendererForSitePerProcess --variations-seed-version,0.0,1.294,50.074,38.179,0.0,2.703,38.179,-1.0,-1.0,-1,0,0,0.0,-1,37.156,814.035
1758273242,3634,code,/proc/self/exe --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --no-sandbox --crashpad-handler-pid=3414 --enable-crash-reporter=406b6f7c-6c33-40e0-974c-ff7e2e416e18 no_channel --user-data-dir=/home/admin1/.config/Code --standard-schemes=vscode-webview vscode-file --secure-schemes=vscode-webview vscode-file --cors-schemes=vscode-webview vscode-file --fetch-schemes=vscode-webview vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3 i 7176041439961791311 13956142076047266361 262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports EarlyEstablishGpuChannel EstablishGpuChannelAsync --disable-features=CalculateNativeWinOcclusion FontationsLinuxSystemFonts ScreenAIOCREnabled SpareRendererForSitePerProcess --variations-seed-version,0.0,1.056,40.863,0.0,0.0,10.695,0.0,-1.0,-1.0,-1,0,0,0.0,-1,37.156,814.035
1758273242,26564,python3,python3 collect_proc_features.py --interval 1 --topn 100 --out proc_features.csv,53.3,0.375,14.5,0.0,1.899,7113.033,1.899,-1.0,-1.0,-1,0,0,0.0,-1,37.156,814.035
1758273243,3527,code,/snap/code/206/usr/share/code/code --type=zygote --no-sandbox,0.0,14.641,566.395,0.0,0.0,0.0,0.0,-1.0,-1.0,-1,0,0,0.0,-1,37.156,814.156
1758273243,3592,code,/proc/self/exe --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --no-sandbox --crashpad-handler-pid=3414 --enable-crash-reporter=406b6f7c-6c33-40e0-974c-ff7e2e416e18 no_channel --user-data-dir=/home/admin1/.config/Code --standard-schemes=vscode-webview vscode-file --secure-schemes=vscode-webview vscode-file --cors-schemes=vscode-webview vscode-file --fetch-schemes=vscode-webview vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3 i 7176041439961791311 13956142076047266361 262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports EarlyEstablishGpuChannel EstablishGpuChannelAsync --disable-features=CalculateNativeWinOcclusion FontationsLinuxSystemFonts ScreenAIOCREnabled SpareRendererForSitePerProcess --variations-seed-version,0.0,1.294,50.074,50.665,0.0,13.722,50.665,-1.0,-1.0,1,0,0,0.0,-1,37.156,814.156
1758273243,4912,code,/proc/self/exe --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --no-sandbox --dns-result-order=ipv4first --experimental-network-inspection --inspect-port=0 --crashpad-handler-pid=3414 --enable-crash-reporter=406b6f7c-6c33-40e0-974c-ff7e2e416e18 no_channel --user-data-dir=/home/admin1/.config/Code --standard-schemes=vscode-webview vscode-file --secure-schemes=vscode-webview vscode-file --cors-schemes=vscode-webview vscode-file --fetch-schemes=vscode-webview vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3 i 7176041439961791311 13956142076047266361 262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports EarlyEstablishGpuChannel EstablishGpuChannelAsync --disable-features=CalculateNativeWinOcclusion FontationsLinuxSystemFonts ScreenAIOCREnabled SpareRendererForSitePerProcess --variations-seed-version,0.0,9.175,354.93,0.0,0.0,3.108,0.0,-1.0,-1.0,1,1,0,0.0,-1,37.156,814.156
1758273243,3634,code,/proc/self/exe --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --no-sandbox --crashpad-handler-pid=3414 --enable-crash-reporter=406b6f7c-6c33-40e0-974c-ff7e2e416e18 no_channel --user-data-dir=/home/admin1/.config/Code --standard-schemes=vscode-webview vscode-file --secure-schemes=vscode-webview vscode-file --cors-schemes=vscode-webview vscode-file --fetch-schemes=vscode-webview vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3 i 7176041439961791311 13956142076047266361 262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports EarlyEstablishGpuChannel EstablishGpuChannelAsync --disable-features=CalculateNativeWinOcclusion FontationsLinuxSystemFonts ScreenAIOCREnabled SpareRendererForSitePerProcess --variations-seed-version,0.0,1.056,40.863,0.0,0.0,6.349,0.0,-1.0,-1.0,-1,0,0,0.0,-1,37.156,814.156
1758273243,26564,python3,python3 collect_proc_features.py --interval 1 --topn 100 --out proc_features.csv,77.5,0.375,14.5,0.0,4.272,7906.972,4.272,-1.0,-1.0,-1,0,0,0.0,-1,37.156,814.156
1758273244,3527,code,/snap/code/206/usr/share/code/code --type=zygote --no-sandbox,0.0,14.644,566.52,0.0,0.0,0.0,0.0,-1.0,-1.0,-1,0,0,0.0,-1,37.164,814.262
1758273244,3592,code,/proc/self/exe --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --no-sandbox --crashpad-handler-pid=3414 --enable-crash-reporter=406b6f7c-6c33-40e0-974c-ff7e2e416e18 no_channel --user-data-dir=/home/admin1/.config/Code --standard-schemes=vscode-webview vscode-file --secure-schemes=vscode-webview vscode-file --cors-schemes=vscode-webview vscode-file --fetch-schemes=vscode-webview vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3 i 7176041439961791311 13956142076047266361 262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports EarlyEstablishGpuChannel EstablishGpuChannelAsync --disable-features=CalculateNativeWinOcclusion FontationsLinuxSystemFonts ScreenAIOCREnabled SpareRendererForSitePerProcess --variations-seed-version,0.0,1.294,50.074,0.0,0.0,3.969,0.0,-1.0,-1.0,1,0,0,0.0,-1,37.164,814.262
1758273244,3397,code,/snap/code/206/usr/share/code/code --no-sandbox --force-user-env,73.0,3.336,129.074,55.429,0.0,0.0,55.429,-1.0,-1.0,-1,0,0,0.0,-1,37.164,814.262
1758273244,26564,python3,python3 collect_proc_features.py --interval 1 --topn 100 --out proc_features.csv,26.8,0.375,14.5,0.0,3.797,6445.459,3.797,-1.0,-1.0,-1,0,0,0.0,-1,37.164,814.262
1758273245,4912,code,/proc/self/exe --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --no-sandbox --dns-result-order=ipv4first --experimental-network-inspection --inspect-port=0 --crashpad-handler-pid=3414 --enable-crash-reporter=406b6f7c-6c33-40e0-974c-ff7e2e416e18 no_channel --user-data-dir=/home/admin1/.config/Code --standard-schemes=vscode-webview vscode-file --secure-schemes=vscode-webview vscode-file --cors-schemes=vscode-webview vscode-file --fetch-schemes=vscode-webview vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3 i 7176041439961791311 13956142076047266361 262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports EarlyEstablishGpuChannel EstablishGpuChannelAsync --disable-features=CalculateNativeWinOcclusion FontationsLinuxSystemFonts ScreenAIOCREnabled SpareRendererForSitePerProcess --variations-seed-version,0.0,9.175,354.93,0.0,0.0,2.755,0.0,-1.0,-1.0,1,1,0,0.0,-1,37.164,814.328
1758273246,26564,python3,python3 collect_proc_features.py --interval 1 --topn 100 --out proc_features.csv,0.0,0.375,14.5,0.0,0.0,4817.109,0.0,-1.0,-1.0,-1,0,0,0.0,-1,37.164,814.328
1758273246,3527,code,/snap/code/206/usr/share/code/code --type=zygote --no-sandbox,32.4,14.647,566.645,0.0,0.0,0.0,0.0,-1.0,-1.0,-1,0,0,0.0,-1,37.164,814.328
1758273246,3592,code,/proc/self/exe --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --no-sandbox --crashpad-handler-pid=3414 --enable-crash-reporter=406b6f7c-6c33-40e0-974c-ff7e2e416e18 no_channel --user-data-dir=/home/admin1/.config/Code --standard-schemes=vscode-webview vscode-file --secure-schemes=vscode-webview vscode-file --cors-schemes=vscode-webview vscode-file --fetch-schemes=vscode-webview vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3 i 7176041439961791311 13956142076047266361 262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports EarlyEstablishGpuChannel EstablishGpuChannelAsync --disable-features=CalculateNativeWinOcclusion FontationsLinuxSystemFonts ScreenAIOCREnabled SpareRendererForSitePerProcess --variations-seed-version,0.0,1.301,50.324,6.588,0.0,9.058,6.588,-1.0,-1.0,1,0,0,0.0,-1,37.164,814.328
1758273246,3527,code,/snap/code/206/usr/share/code/code --type=zygote --no-sandbox,0.0,14.651,566.77,59.989,0.0,0.0,59.989,-1.0,-1.0,-1,0,0,0.0,-1,37.164,814.562
1758273246,4912,code,/proc/self/exe --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --no-sandbox --dns-result-order=ipv4first --experimental-network-inspection --inspect-port=0 --crashpad-handler-pid=3414 --enable-crash-reporter=406b6f7c-6c33-40e0-974c-ff7e2e416e18 no_channel --user-data-dir=/home/admin1/.config/Code --standard-schemes=vscode-webview vscode-file --secure-schemes=vscode-webview vscode-file --cors-schemes=vscode-webview vscode-file --fetch-schemes=vscode-webview vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3 i 7176041439961791311 13956142076047266361 262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports EarlyEstablishGpuChannel EstablishGpuChannelAsync --disable-features=CalculateNativeWinOcclusion FontationsLinuxSystemFonts ScreenAIOCREnabled SpareRendererForSitePerProcess --variations-seed-version,0.0,9.175,354.93,0.0,0.0,0.0,0.0,-1.0,-1.0,1,1,0,0.0,-1,37.164,814.562
1758273246,26564,python3,python3 collect_proc_features.py --interval 1 --topn 100 --out proc_features.csv,50.5,0.375,14.5,0.0,4.838,9017.787,4.838,-1.0,-1.0,-1,0,0,0.0,-1,37.164,814.562
1758273247,4912,code,/proc/self/exe --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --no-sandbox --dns-result-order=ipv4first --experimental-network-inspection --inspect-port=0 --crashpad-handler-pid=3414 --enable-crash-reporter=406b6f7c-6c33-40e0-974c-ff7e2e416e18 no_channel --user-data-dir=/home/admin1/.config/Code --standard-schemes=vscode-webview vscode-file --secure-schemes=vscode-webview vscode-file --cors-schemes=vscode-webview vscode-file --fetch-schemes=vscode-webview vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3 i 7176041439961791311 13956142076047266361 262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports EarlyEstablishGpuChannel EstablishGpuChannelAsync --disable-features=CalculateNativeWinOcclusion FontationsLinuxSystemFonts ScreenAIOCREnabled SpareRendererForSitePerProcess --variations-seed-version,0.0,9.362,362.18,0.0,0.0,0.0,0.0,-1.0,-1.0,1,1,0,0.0,-1,37.164,815.188
1758273247,26564,python3,python3 collect_proc_features.py --interval 1 --topn 100 --out proc_features.csv,22.3,0.375,14.5,0.0,0.0,5494.074,0.0,-1.0,-1.0,-1,0,0,0.0,-1,37.164,815.188
1758273248,4912,code,/proc/self/exe --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --no-sandbox --dns-result-order=ipv4first --experimental-network-inspection --inspect-port=0 --crashpad-handler-pid=3414 --enable-crash-reporter=406b6f7c-6c33-40e0-974c-ff7e2e416e18 no_channel --user-data-dir=/home/admin1/.config/Code --standard-schemes=vscode-webview vscode-file --secure-schemes=vscode-webview vscode-file --cors-schemes=vscode-webview vscode-file --fetch-schemes=vscode-webview vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3 i 7176041439961791311 13956142076047266361 262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports EarlyEstablishGpuChannel EstablishGpuChannelAsync --disable-features=CalculateNativeWinOcclusion FontationsLinuxSystemFonts ScreenAIOCREnabled SpareRendererForSitePerProcess --variations-seed-version,0.0,9.453,365.68,0.0,0.0,1.678,0.0,-1.0,-1.0,1,1,0,0.0,-1,37.164,815.438
1758273249,3527,code,/snap/code/206/usr/share/code/code --type=zygote --no-sandbox,79.3,14.667,567.395,158.015,0.0,0.0,158.015,-1.0,-1.0,-1,0,0,0.0,-1,37.164,815.438
1758273249,3397,code,/snap/code/206/usr/share/code/code --no-sandbox --force-user-env,0.0,3.34,129.199,100.299,0.0,1.44,100.299,-1.0,-1.0,-1,0,0,0.0,-1,37.164,815.438
1758273249,26564,python3,python3 collect_proc_features.py --interval 1 --topn 100 --out proc_features.csv,55.8,0.375,14.5,0.0,0.0,5691.698,0.0,-1.0,-1.0,-1,0,0,0.0,-1,37.164,815.438
1758273249,3527,code,/snap/code/206/usr/share/code/code --type=zygote --no-sandbox,0.0,14.67,567.52,0.0,0.0,0.0,0.0,-1.0,-1.0,-1,0,0,0.0,-1,37.164,815.645
1758273249,3397,code,/snap/code/206/usr/share/code/code --no-sandbox --force-user-env,0.0,3.343,129.324,106.603,0.0,0.0,106.603,-1.0,-1.0,-1,0,0,0.0,-1,37.164,815.645
1758273251,3527,code,/snap/code/206/usr/share/code/code --type=zygote --no-sandbox,52.6,14.676,567.77,0.0,0.0,0.0,0.0,-1.0,-1.0,-1,0,0,0.0,-1,37.172,815.789
1758273251,4912,code,/proc/self/exe --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --no-sandbox --dns-result-order=ipv4first --experimental-network-inspection --inspect-port=0 --crashpad-handler-pid=3414 --enable-crash-reporter=406b6f7c-6c33-40e0-974c-ff7e2e416e18 no_channel --user-data-dir=/home/admin1/.config/Code --standard-schemes=vscode-webview vscode-file --secure-schemes=vscode-webview vscode-file --cors-schemes=vscode-webview vscode-file --fetch-schemes=vscode-webview vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3 i 7176041439961791311 13956142076047266361 262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports EarlyEstablishGpuChannel EstablishGpuChannelAsync --disable-features=CalculateNativeWinOcclusion FontationsLinuxSystemFonts ScreenAIOCREnabled SpareRendererForSitePerProcess --variations-seed-version,22.2,9.653,373.43,0.0,0.0,0.0,0.0,-1.0,-1.0,1,1,0,0.0,-1,37.172,815.789
1758273251,3397,code,/snap/code/206/usr/share/code/code --no-sandbox --force-user-env,21.9,3.343,129.324,11.89,0.0,0.0,11.89,-1.0,-1.0,-1,0,0,0.0,-1,37.172,815.789
1758273251,26564,python3,python3 collect_proc_features.py --interval 1 --topn 100 --out proc_features.csv,2.9,0.375,14.5,0.0,1.607,4949.249,1.607,-1.0,-1.0,-1,0,0,0.0,-1,37.172,815.789
